s0(0)           , 100.000000,
s0(1)           , 1187.042651,
s0(10)          , 267.000000,
s0(11)          , 140.000000,
s0(12)          , 202.000000,
s0(13)          , 796.666006,
s0(14)          , 964.000000,
s0(15)          , 84.000000,
s0(16)          , 650.000000,
s0(17)          , 500.000000,
s0(18)          , 1278.633501,
s0(19)          , 520.000000,
s0(2)           , 248.520376,
s0(20)          , 124.000000,
s0(21)          , 1499.000000,
s0(22)          , 690.666006,
s0(23)          , 894.913556,
s0(24)          , 199.949099,
s0(25)          , 164.000000,
s0(26)          , 947.042651,
s0(27)          , 204.000000,
s0(28)          , 260.154951,
s0(29)          , 146.000000,
s0(3)           , 725.241682,
s0(30)          , 1917.000000,
s0(31)          , 293.956804,
s0(32)          , 419.000000,
s0(33)          , 2198.044928,
s0(34)          , 1364.000000,
s0(35)          , 359.749813,
s0(36)          , 400.000000,
s0(37)          , 1063.063666,
s0(38)          , 362.000000,
s0(39)          , 536.912075,
s0(4)           , 5518.000000,
s0(40)          , 260.666006,
s0(41)          , 394.115101,
s0(42)          , 4369.520376,
s0(43)          , 344.959153,
s0(44)          , 1232.063666,
s0(45)          , 112.000000,
s0(46)          , 600.000000,
s0(47)          , 308.666006,
s0(48)          , 316.063666,
s0(49)          , 86.847852,
s0(5)           , 300.000000,
s0(50)          , 186.336281,
s0(51)          , 0.000000,
s0(6)           , 856.709361,
s0(7)           , 189.624720,
s0(8)           , 1883.042651,
s0(9)           , 503.000000,
s0_nb(0)        , 0.000000,
s0_nb(1)        , 0.000000,
s0_nb(10)       , 0.000000,
s0_nb(100)      , 0.000000,
s0_nb(101)      , 0.000000,
s0_nb(102)      , 0.000000,
s0_nb(103)      , 0.000000,
s0_nb(104)      , 0.050901,
s0_nb(105)      , 0.000000,
s0_nb(106)      , 0.000000,
s0_nb(107)      , 0.000000,
s0_nb(108)      , 0.000000,
s0_nb(109)      , 0.000000,
s0_nb(11)       , 0.000000,
s0_nb(110)      , 116.957349,
s0_nb(111)      , 0.000000,
s0_nb(112)      , 0.000000,
s0_nb(113)      , 0.000000,
s0_nb(114)      , 0.000000,
s0_nb(115)      , 0.000000,
s0_nb(116)      , 0.000000,
s0_nb(117)      , 29.477247,
s0_nb(118)      , 1.834615,
s0_nb(119)      , 9.533186,
s0_nb(12)       , 24.758318,
s0_nb(120)      , 0.000000,
s0_nb(121)      , 0.000000,
s0_nb(122)      , 0.000000,
s0_nb(123)      , 354.000000,
s0_nb(124)      , 0.000000,
s0_nb(125)      , 0.000000,
s0_nb(126)      , 0.000000,
s0_nb(127)      , 0.000000,
s0_nb(128)      , 0.000000,
s0_nb(129)      , 0.000000,
s0_nb(13)       , 0.000000,
s0_nb(130)      , 21.043196,
s0_nb(131)      , 0.000000,
s0_nb(132)      , 0.000000,
s0_nb(133)      , 0.000000,
s0_nb(134)      , 0.000000,
s0_nb(135)      , 0.000000,
s0_nb(136)      , 0.000000,
s0_nb(137)      , 0.000000,
s0_nb(138)      , 0.000000,
s0_nb(139)      , 645.262343,
s0_nb(14)       , 0.000000,
s0_nb(140)      , 351.692728,
s0_nb(141)      , 0.000000,
s0_nb(142)      , 0.000000,
s0_nb(143)      , 0.000000,
s0_nb(144)      , 0.000000,
s0_nb(145)      , 0.000000,
s0_nb(146)      , 0.000000,
s0_nb(147)      , 0.000000,
s0_nb(148)      , 0.000000,
s0_nb(149)      , 0.000000,
s0_nb(15)       , 0.000000,
s0_nb(150)      , 30.509614,
s0_nb(151)      , 9.740572,
s0_nb(152)      , 0.000000,
s0_nb(153)      , 0.000000,
s0_nb(154)      , 0.000000,
s0_nb(155)      , 0.000000,
s0_nb(156)      , 0.000000,
