s0(0)           , 120.000000,
s0(1)           , 1579.502373,
s0(10)          , 320.000000,
s0(11)          , 166.803765,
s0(12)          , 242.000000,
s0(13)          , 957.000000,
s0(14)          , 1110.803766,
s0(15)          , 101.000000,
s0(16)          , 767.881475,
s0(17)          , 600.000000,
s0(18)          , 893.678157,
s0(19)          , 624.000000,
s0(2)           , 300.000000,
s0(20)          , 149.000000,
s0(21)          , 1503.000000,
s0(22)          , 830.000000,
s0(23)          , 986.016311,
s0(24)          , 240.000000,
s0(25)          , 196.000000,
s0(26)          , 1191.441709,
s0(27)          , 245.000000,
s0(28)          , 359.404956,
s0(29)          , 326.000000,
s0(3)           , 900.000000,
s0(30)          , 2032.461908,
s0(31)          , 378.000000,
s0(32)          , 503.000000,
s0(33)          , 3644.305452,
s0(34)          , 1429.124735,
s0(35)          , 479.404956,
s0(36)          , 480.000000,
s0(37)          , 460.000000,
s0(38)          , 381.601148,
s0(39)          , 736.190752,
s0(4)           , 6622.000000,
s0(40)          , 315.000000,
s0(41)          , 565.826009,
s0(42)          , 5245.000000,
s0(43)          , 432.000000,
s0(44)          , 1424.833056,
s0(45)          , 59.000000,
s0(46)          , 720.000000,
s0(47)          , 370.045738,
s0(48)          , 415.169747,
s0(49)          , 108.000000,
s0(5)           , 359.404956,
s0(50)          , 261.526775,
s0(51)          , 127.398852,
s0(6)           , 704.316373,
s0(7)           , 129.000000,
s0(8)           , 2332.995870,
s0(9)           , 604.000000,
s0_nb(0)        , 0.000000,
s0_nb(1)        , 0.000000,
s0_nb(10)       , 0.000000,
s0_nb(100)      , 0.000000,
s0_nb(101)      , 0.000000,
s0_nb(102)      , 0.000000,
s0_nb(103)      , 0.000000,
s0_nb(104)      , 0.000000,
s0_nb(105)      , 0.000000,
s0_nb(106)      , 0.000000,
s0_nb(107)      , 0.000000,
s0_nb(108)      , 0.000000,
s0_nb(109)      , 0.000000,
s0_nb(11)       , 0.000000,
s0_nb(110)      , 84.558291,
s0_nb(111)      , 0.000000,
s0_nb(112)      , 0.000000,
s0_nb(113)      , 0.000000,
s0_nb(114)      , 0.000000,
