,init,0325,0401,0408,0415,0422,0429,0506,0513,0520,0527,1119,1126,1203,1210
Alaska,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
Alabama,806,806,1678,1279,1194,1244,1239,1295,1298,1298,1298,1298,1298,1298,1298
Arkansas,300,285,244,300,300,300,300,300,300,300,300,300,300,289,300
Arizona,900,900,810,900,900,900,900,900,900,900,900,900,900,896,900
California,6622,6622,6622,6622,6622,6622,6622,6622,6622,6622,6622,6622,6622,6622,6622
Colorado,360,360,752,475,458,476,475,476,476,476,476,472,458,489,455
Connecticut,600,540,486,849,1408,1385,1539,1100,1107,1107,1107,1107,1107,1107,1107
Delaware,240,216,194,156,108,102,240,192,207,220,239,239,239,239,239
Florida,2400,2400,2112,2374,2185,2309,2341,2397,2400,2400,2400,2400,2400,2400,2400
Georgia,604,604,854,764,1184,972,1029,755,740,740,740,740,740,740,740
Hawaii,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320
Iowa,168,168,151,168,211,168,168,190,174,206,229,213,295,265,177
Idaho,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242
Illinois,957,957,1507,1164,1158,1164,1164,1284,1335,1572,1282,1156,1147,1140,1175
Indiana,1156,1040,832,1156,1156,1156,1156,1185,1112,1028,1133,1162,1162,1162,1162
Kansas,101,101,107,105,239,110,123,119,119,119,119,132,175,231,255
Kentucky,780,780,624,780,780,780,780,735,734,677,751,780,780,780,780
Louisiana,600,773,1257,600,600,600,600,600,600,600,600,600,600,600,600
Massachusetts,840,756,1083,1270,2113,1685,2100,1660,1667,1667,1667,1667,1667,1667,1667
Maryland,624,624,624,672,993,979,780,702,837,793,783,783,783,783,783
Maine,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149
Michigan,1020,2057,2342,1740,1740,1740,1740,1732,1740,1740,1740,1726,1642,1727,1740
Minnesota,830,830,830,830,824,830,830,828,830,823,819,812,780,796,831
Missouri,1099,1099,879,1098,1007,1100,1099,1014,1045,964,1065,1089,1051,974,1019
Mississippi,240,229,261,256,256,263,263,263,263,263,263,263,263,263,263
Montana,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196
North Carolina,1276,1276,1020,1257,1174,1231,1217,1273,1276,1276,1276,1276,1276,1276,1276
North Dakota,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245
Nebraska,360,360,324,359,333,361,360,359,361,354,350,350,329,353,341
New Hampshire,600,600,540,486,437,393,377,600,600,600,600,600,600,600,600
New Jersey,736,1406,1411,1885,2104,2517,2075,2487,2027,2063,2081,2081,2081,2081,2081
New Mexico,378,378,340,378,378,378,378,378,378,378,378,378,378,374,378
Nevada,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503
New York,1320,2390,3281,3772,3071,3234,2586,2535,2969,3015,3033,3033,3033,3033,3033
Ohio,1637,1473,1326,1504,1354,1219,1637,1473,1573,1619,1637,1637,1637,1637,1637
Oklahoma,480,480,416,479,462,480,479,480,480,480,480,476,462,507,467
Oregon,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480
Pennsylvania,1200,1080,972,1130,1150,1561,1422,1872,1688,1519,1431,1431,1431,1431,1431
Rhode Island,233,233,210,312,386,487,428,576,576,576,576,576,576,576,576
South Carolina,759,759,683,740,709,733,700,756,759,759,759,759,759,759,759
South Dakota,315,315,315,315,309,315,315,313,315,308,304,307,286,293,315
Tennessee,570,570,1205,747,715,735,707,763,766,766,766,766,766,766,766
Texas,5245,5098,4588,5245,5245,5245,5245,5245,5245,5245,5245,5245,5245,5234,5245
Utah,432,432,389,432,432,432,432,432,432,432,432,432,432,428,432
Virginia,1520,1520,1368,1488,1339,1343,1520,1520,1499,1517,1520,1520,1520,1520,1520
Vermont,125,229,206,164,132,106,191,235,241,241,241,241,241,241,241
Washington,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720
Wisconsin,372,335,267,372,366,372,372,364,360,336,337,413,521,408,373
West Virginia,420,420,420,378,302,298,420,378,358,401,420,420,420,420,420
Wyoming,108,108,97,108,108,129,129,129,129,129,129,129,129,128,129
District of Columbia,264,264,264,248,223,252,264,264,248,261,264,264,264,264,264
SNS,7200,4924,2906,1440,634,94,58,19,13,9,7,4,4,4,4
