,init,0325,0401,0408,0415,0422,0429,0506,0513,0520,0527,1119,1126,1203,1210
Alaska,120,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Alabama,806,806.0,1758.0,1377.0,1377.0,1377.0,1377.0,1377.0,1377.0,1377.0,1377.0,1377.0,1377.0,1377.0,1377.0
Arkansas,300,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
Arizona,900,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0
California,6622,6622.0,6622.0,6622.0,6622.0,6622.0,6622.0,6622.0,6622.0,6622.0,6622.0,6622.0,6622.0,6622.0,6622.0
Colorado,360,360.0,813.0,813.0,813.0,813.0,813.0,813.0,813.0,813.0,813.0,813.0,813.0,810.0,807.0
Connecticut,600,540.0,486.0,691.0,1179.0,882.0,882.0,882.0,882.0,882.0,882.0,882.0,882.0,882.0,882.0
Delaware,240,240.0,240.0,216.0,240.0,216.0,240.0,192.0,197.0,240.0,240.0,240.0,240.0,240.0,240.0
Florida,2400,2400.0,2160.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0
Georgia,604,604.0,738.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0
Hawaii,320,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
Iowa,168,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,176.0,192.0,192.0
Idaho,242,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0
Illinois,957,957.0,999.0,999.0,999.0,999.0,999.0,1017.0,1068.0,1113.0,1097.0,1097.0,1097.0,1097.0,1097.0
Indiana,1156,1156.0,1156.0,1156.0,1156.0,1156.0,1156.0,1156.0,1156.0,1140.0,1156.0,1156.0,1156.0,1156.0,1156.0
Kansas,101,101.0,101.0,101.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,114.0,147.0,175.0
Kentucky,780,780.0,770.0,780.0,780.0,780.0,780.0,780.0,780.0,780.0,780.0,780.0,780.0,780.0,780.0
Louisiana,600,648.0,940.0,940.0,940.0,940.0,940.0,940.0,940.0,940.0,940.0,940.0,940.0,940.0,940.0
Massachusetts,840,756.0,973.0,1095.0,1443.0,1415.0,1415.0,1415.0,1415.0,1415.0,1415.0,1415.0,1415.0,1415.0,1415.0
Maryland,624,624.0,624.0,624.0,624.0,624.0,624.0,580.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0
Maine,149,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0
Michigan,1020,1363.0,2040.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0
Minnesota,830,830.0,830.0,830.0,830.0,830.0,830.0,830.0,830.0,830.0,830.0,830.0,830.0,830.0,830.0
Missouri,1099,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1094.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0
Mississippi,240,240.0,254.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0
Montana,196,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0
North Carolina,1276,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0
North Dakota,245,245.0,245.0,245.0,245.0,245.0,245.0,245.0,245.0,245.0,245.0,245.0,245.0,245.0,245.0
Nebraska,360,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0
New Hampshire,600,600.0,600.0,540.0,486.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
New Jersey,736,988.0,1242.0,1712.0,1490.0,1988.0,1716.0,2209.0,1776.0,1776.0,1776.0,1776.0,1776.0,1776.0,1776.0
New Mexico,378,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0
Nevada,503,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0
New York,1320,2390.0,3315.0,3576.0,3411.0,2645.0,2893.0,2604.0,2877.0,2893.0,2893.0,2893.0,2893.0,2893.0,2893.0
Ohio,1637,1637.0,1531.0,1637.0,1637.0,1637.0,1637.0,1473.0,1637.0,1637.0,1637.0,1637.0,1637.0,1637.0,1637.0
Oklahoma,480,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
Oregon,480,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
Pennsylvania,1200,1080.0,972.0,778.0,797.0,1200.0,1200.0,1414.0,1365.0,1306.0,1306.0,1306.0,1306.0,1306.0,1306.0
Rhode Island,233,233.0,233.0,187.0,158.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0
South Carolina,759,759.0,759.0,759.0,759.0,759.0,759.0,759.0,759.0,759.0,759.0,759.0,759.0,759.0,759.0
South Dakota,315,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0
Tennessee,570,570.0,1094.0,1141.0,1141.0,1141.0,1141.0,1141.0,1141.0,1141.0,1141.0,1141.0,1141.0,1141.0,1141.0
Texas,5245,5245.0,5245.0,5245.0,5245.0,5245.0,5245.0,5245.0,5245.0,5245.0,5245.0,5245.0,5245.0,5245.0,5245.0
Utah,432,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0
Virginia,1520,1520.0,1520.0,1520.0,1520.0,1520.0,1520.0,1520.0,1520.0,1520.0,1520.0,1520.0,1520.0,1520.0,1520.0
Vermont,125,167.0,150.0,120.0,96.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0
Washington,720,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0
Wisconsin,372,372.0,372.0,372.0,372.0,372.0,372.0,372.0,372.0,372.0,372.0,372.0,372.0,372.0,372.0
West Virginia,420,420.0,420.0,420.0,420.0,420.0,420.0,378.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0
Wyoming,108,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
District of Columbia,264,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0
SNS,7200,5710.0,1761.0,1057.0,666.0,599.0,599.0,461.0,345.0,311.0,311.0,311.0,297.0,251.0,226.0
