,init,0325,0401,0408,0415,0422,0429,0506,0513,0520,0527,1119,1126,1203,1210
Alaska,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Alabama,672,672,1845,1160,956,1034,1109,1161,1200,1207,1215,1215,1203,1211,1215
Arkansas,250,215,164,250,229,218,248,250,241,242,250,250,250,242,250
Arizona,750,750,600,750,750,750,703,750,750,750,749,750,723,641,750
California,5518,5518,5518,5518,5518,5518,5518,5518,5518,5518,5518,5518,5518,5518,5518
Colorado,300,300,760,297,242,298,426,300,300,300,307,299,384,480,300
Connecticut,500,400,453,708,1548,1219,1486,685,842,842,842,842,842,842,842
Delaware,200,181,145,87,56,94,185,126,146,175,167,200,200,200,200
Florida,2000,2000,1587,1954,1915,1880,1865,1946,2000,2000,2000,2000,1988,2000,2000
Georgia,503,503,761,788,1186,970,1026,756,503,503,503,503,562,499,503
Hawaii,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267
Iowa,140,140,142,140,208,150,148,185,140,206,229,212,298,265,140
Idaho,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202
Illinois,798,798,1343,1077,798,1034,797,1280,1333,1571,1283,798,1043,1033,852
Indiana,964,771,500,880,964,892,964,1181,715,604,677,964,787,802,943
Kansas,84,84,96,109,235,110,123,84,84,84,83,132,173,231,255
Kentucky,650,650,390,612,650,598,650,473,552,502,580,650,582,589,629
Louisiana,500,777,1243,500,493,574,504,500,485,492,500,500,500,500,500
Massachusetts,700,702,1012,1153,2163,1545,2052,1319,1340,1340,1340,1340,1340,1340,1340
Maryland,520,520,426,644,994,979,667,684,835,791,587,520,520,520,520
Maine,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
Michigan,850,2136,2450,1608,1608,1608,1608,1454,1608,1608,1608,1555,1395,1532,1608
Minnesota,692,692,692,692,667,690,691,668,692,676,675,629,693,660,692
Missouri,916,916,550,751,863,815,903,730,819,745,835,871,728,679,768
Mississippi,200,171,289,200,233,262,200,200,252,232,200,200,200,197,200
Montana,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164
North Carolina,1064,1064,638,944,831,967,958,1010,1064,1064,1064,1064,1052,1060,1064
North Dakota,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204
Nebraska,300,300,211,293,235,292,256,288,300,284,282,274,299,291,269
New Hampshire,500,492,394,315,252,202,162,500,500,500,500,500,500,500,500
New Jersey,614,1569,1361,2142,1881,2423,1956,2513,1931,1822,1936,1956,1956,1956,1956
New Mexico,315,315,252,315,315,315,299,315,315,315,314,315,288,281,315
Nevada,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419
New York,1100,2884,4159,4416,3011,3104,2148,2434,2785,2975,3068,3088,3088,3088,3088
Ohio,1364,1091,816,1126,901,721,1365,980,1192,1252,1345,1365,1365,1365,1365
Oklahoma,400,400,321,393,399,396,356,400,400,400,399,387,387,509,400
Oregon,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
Pennsylvania,1000,800,851,1010,1121,1513,1036,1888,1688,1520,1169,1070,1070,1070,1070
Rhode Island,194,186,112,243,265,451,395,369,369,369,369,369,369,369,369
South Carolina,632,632,506,588,551,561,536,578,632,632,632,632,620,632,632
South Dakota,262,262,232,262,254,260,261,250,262,246,245,241,219,202,262
Tennessee,475,475,1195,455,446,423,396,439,463,468,476,476,465,504,476
Texas,4370,4157,3546,4370,4370,4321,4368,4370,4370,4370,4370,4370,4370,4328,4370
Utah,360,360,288,360,360,360,359,360,360,360,359,360,333,292,360
Virginia,1266,1266,1013,1063,850,743,1232,1048,1048,1113,1247,1266,1266,1262,1266
Vermont,104,225,135,81,49,29,142,218,246,246,246,246,246,246,246
Washington,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600
Wisconsin,310,248,201,310,302,282,309,244,220,198,227,414,523,407,310
West Virginia,350,350,280,168,100,112,318,260,231,222,314,349,349,349,349
Wyoming,90,90,72,90,90,90,87,90,90,90,89,90,87,90,90
District of Columbia,220,220,220,176,141,198,188,196,178,164,201,220,220,220,220
SNS,6000,2715,1229,0,0,0,0,0,0,0,0,0,0,0,0
