,init,0325,0401,0408,0415,0422,0429,0506,0513,0520,0527,1119,1126,1203,1210
Alaska,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140
Alabama,941,941,2613,1974,1880,1940,1930,1974,1974,1974,1974,1974,1974,1974,1974
Arkansas,350,341,281,350,350,350,350,350,350,350,350,350,350,350,350
Arizona,1050,1050,869,1050,1050,1050,1049,1050,1050,1050,1050,1050,1050,1038,1050
California,7725,7725,7725,7725,7725,7725,7725,7725,7725,7725,7725,7725,7725,7725,7725
Colorado,420,420,819,420,404,420,424,420,420,420,420,416,418,482,402
Connecticut,700,560,460,984,1810,1419,1540,1210,1210,1210,1210,1210,1210,1210,1210
Delaware,280,280,224,134,136,120,280,211,230,265,281,281,281,281,281
Florida,2800,2800,2240,2800,2706,2766,2756,2800,2800,2800,2800,2800,2800,2800,2800
Georgia,704,704,901,808,1187,978,1028,808,808,808,808,808,808,808,808
Hawaii,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374
Iowa,196,196,196,196,208,196,196,196,173,206,231,210,295,265,196
Idaho,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283
Illinois,1116,1116,1580,1116,1114,1116,1116,1285,1335,1570,1282,1114,1105,1103,1116
Indiana,1349,1349,1129,1350,1350,1350,1350,1322,1301,1200,1307,1350,1350,1350,1350
Kansas,118,118,118,118,235,119,122,119,119,119,119,133,174,231,254
Kentucky,910,910,813,910,910,910,910,848,861,808,867,910,910,910,910
Louisiana,700,771,1258,744,744,744,744,744,744,744,744,744,744,744,744
Massachusetts,980,784,1028,1534,2536,1743,2100,1839,1839,1839,1839,1839,1839,1839,1839
Maryland,728,728,728,728,996,977,728,726,834,793,728,728,728,728,728
Maine,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174
Michigan,1190,2011,2458,1932,1932,1932,1932,1932,1932,1932,1932,1932,1891,1932,1932
Minnesota,969,969,969,969,967,969,969,969,969,967,962,967,916,956,969
Missouri,1282,1282,1106,1282,1213,1282,1281,1218,1233,1178,1234,1275,1236,1193,1199
Mississippi,280,271,288,280,280,280,280,280,280,280,280,280,280,280,280
Montana,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229
North Carolina,1489,1489,1190,1489,1395,1455,1445,1489,1489,1489,1489,1489,1489,1489,1489
North Dakota,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286
Nebraska,420,420,365,420,401,420,418,419,419,417,412,413,377,361,401
New Hampshire,700,700,661,529,423,632,560,700,700,700,700,700,700,700,700
New Jersey,859,1343,1447,2778,2606,2996,2330,3084,2303,2330,2330,2330,2330,2330,2330
New Mexico,441,441,382,441,441,441,440,441,441,441,441,441,441,429,441
Nevada,587,587,587,587,587,587,587,587,587,587,587,587,587,587,587
New York,1540,4037,5878,6158,4397,4404,4370,3962,4724,4751,4751,4751,4751,4751,4751
Ohio,1910,1848,1478,1614,1825,1818,1910,1700,1883,1910,1910,1910,1910,1910,1910
Oklahoma,560,560,541,560,544,560,558,559,559,559,559,555,536,547,541
Oregon,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560
Pennsylvania,1400,1120,896,1136,1168,1603,1560,1948,1689,1559,1560,1560,1560,1560,1560
Rhode Island,272,272,270,295,322,488,412,421,421,421,421,421,421,421,421
South Carolina,886,886,780,886,827,852,842,886,886,886,886,886,886,886,886
South Dakota,368,368,368,368,366,368,368,368,368,366,361,366,341,355,368
Tennessee,665,665,1095,665,627,631,621,665,665,665,665,665,665,665,665
Texas,6119,6110,5641,6119,6119,6119,6119,6119,6119,6119,6119,6119,6119,6119,6119
Utah,504,504,432,504,504,504,503,504,504,504,504,504,504,492,504
Virginia,1773,1773,1497,1773,1548,1630,1773,1773,1747,1757,1773,1773,1773,1773,1773
Vermont,146,232,186,112,68,116,199,260,260,260,260,260,260,260,260
Washington,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840
Wisconsin,434,417,370,434,432,434,434,419,385,330,386,431,522,432,433
West Virginia,490,490,490,392,434,350,491,420,440,475,491,491,491,491,491
Wyoming,126,126,113,126,126,126,125,126,126,126,126,126,126,116,126
District of Columbia,308,308,308,308,293,265,308,308,282,292,308,308,308,308,308
SNS,8400,5163,2407,86,0,0,0,0,0,0,0,0,0,0,0
