,init,0325,0401,0408,0415,0422,0429,0506,0513,0520,0527,1119,1126,1203,1210
Alaska,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140
Alabama,941,941,2628,2068,1988,2034,2023,2068,2068,2068,2068,2068,2068,2068,2068
Arkansas,350,336,299,350,350,350,350,350,350,350,350,350,350,350,350
Arizona,1050,1050,883,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1039,1050
California,7725,7725,7725,7725,7725,7725,7725,7725,7725,7725,7725,7725,7725,7725,7725
Colorado,420,420,807,420,404,420,420,420,420,420,420,416,419,475,402
Connecticut,700,560,481,1087,1861,1420,1549,1283,1283,1283,1283,1283,1283,1283,1283
Delaware,280,280,224,139,139,119,281,204,239,267,281,281,281,281,281
Florida,2800,2800,2240,2800,2720,2766,2755,2800,2800,2800,2800,2800,2800,2800,2800
Georgia,704,704,861,805,1189,975,1030,805,805,805,805,805,805,805,805
Hawaii,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374
Iowa,196,196,196,196,208,196,196,196,176,205,229,214,295,265,196
Idaho,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283
Illinois,1116,1116,1489,1116,1114,1116,1116,1285,1336,1571,1284,1113,1111,1102,1116
Indiana,1349,1271,973,1349,1349,1349,1349,1305,1299,1221,1307,1349,1349,1349,1349
Kansas,118,118,118,118,238,119,122,119,119,119,119,133,174,232,255
Kentucky,910,910,825,910,910,910,910,866,860,798,868,910,910,910,910
Louisiana,700,766,1256,724,724,724,724,724,724,724,724,724,724,724,724
Massachusetts,980,784,1013,1572,2486,1748,2101,1912,1912,1912,1912,1912,1912,1912,1912
Maryland,728,728,728,728,996,977,728,713,835,794,728,728,728,728,728
Maine,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174
Michigan,1190,1862,2449,1483,1483,1483,1483,1483,1483,1483,1483,1483,1439,1483,1483
Minnesota,969,969,969,969,967,969,969,969,969,968,960,966,909,955,969
Missouri,1282,1282,1116,1282,1215,1282,1281,1238,1232,1167,1237,1276,1238,1202,1202
Mississippi,280,266,281,280,280,280,280,280,280,280,280,280,280,280,280
Montana,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229
North Carolina,1489,1489,1165,1489,1409,1455,1444,1489,1489,1489,1489,1489,1489,1489,1489
North Dakota,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286
Nebraska,420,420,375,420,399,420,418,419,419,418,410,413,376,361,399
New Hampshire,700,700,697,558,446,699,600,700,700,700,700,700,700,700,700
New Jersey,859,1343,1452,2828,2720,3005,2386,3083,2365,2386,2386,2386,2386,2386,2386
New Mexico,441,441,393,441,441,441,441,441,441,441,441,441,441,430,441
Nevada,587,587,587,587,587,587,587,587,587,587,587,587,587,587,587
New York,1540,4037,5972,6271,4505,4418,4595,4185,4877,4898,4898,4898,4898,4898,4898
Ohio,1910,1683,1346,1641,1910,1897,1910,1741,1889,1910,1910,1910,1910,1910,1910
Oklahoma,560,560,497,560,541,560,558,559,559,559,559,555,541,549,541
Oregon,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560
Pennsylvania,1400,1120,896,1139,1176,1608,1594,1949,1689,1584,1594,1594,1594,1594,1594
Rhode Island,272,272,271,291,321,488,407,420,420,420,420,420,420,420,420
South Carolina,886,886,860,886,806,852,841,886,886,886,886,886,886,886,886
South Dakota,368,368,368,368,366,368,368,368,368,367,359,365,340,354,368
Tennessee,665,665,1093,665,601,631,620,665,665,665,665,665,665,665,665
Texas,6119,6105,5618,6119,6119,6119,6119,6119,6119,6119,6119,6119,6119,6119,6119
Utah,504,504,446,504,504,504,504,504,504,504,504,504,504,493,504
Virginia,1773,1773,1557,1773,1594,1678,1773,1773,1746,1759,1773,1773,1773,1773,1773
Vermont,146,229,183,109,65,254,220,259,259,259,259,259,259,259,259
Washington,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840
Wisconsin,434,360,286,434,432,434,434,397,384,328,389,431,522,430,434
West Virginia,490,490,490,392,446,391,490,412,447,476,490,490,490,490,490
Wyoming,126,126,120,126,126,126,126,126,126,126,126,126,126,115,126
District of Columbia,308,308,308,308,275,240,308,308,281,294,308,308,308,308,308
SNS,8400,5635,2644,105,0,0,0,0,0,0,0,0,0,0,0
